user_id,date,device,sex,channel
859002,2015-03-19,Desktop,Male,search
468342,2015-01-20,Mobile,Male,search
173201,2015-04-08,Desktop,Male,paid_ads
320166,2015-02-24,Mobile,Female,paid_ads
441568,2015-02-23,Desktop,Female,paid_ads
168122,2015-01-19,Desktop,Female,search
54759,2015-04-05,Desktop,Female,paid_ads
516829,2015-02-16,Mobile,Male,search
504720,2015-04-08,Desktop,Male,paid_ads
413738,2015-04-18,Desktop,Male,search
452917,2015-03-07,Desktop,Male,paid_ads
782688,2015-03-31,Desktop,Male,paid_ads
582404,2015-03-13,Mobile,Female,paid_ads
582623,2015-04-04,Mobile,Female,paid_ads
618523,2015-03-22,Desktop,Female,search
4425,2015-04-06,Mobile,Male,paid_ads
640236,2015-01-09,Mobile,Male,search
495707,2015-04-30,Mobile,Male,paid_ads
432576,2015-03-04,Desktop,Female,paid_ads
147134,2015-03-25,Desktop,Female,search
389883,2015-04-05,Desktop,Male,paid_ads
223326,2015-01-01,Desktop,Female,paid_ads
278911,2015-01-05,Desktop,Female,paid_ads
646998,2015-01-05,Mobile,Male,paid_ads
106974,2015-03-16,Mobile,Female,paid_ads
156702,2015-04-21,Desktop,Female,paid_ads
34731,2015-04-03,Desktop,Male,paid_ads
518455,2015-02-21,Desktop,Male,search
549562,2015-02-17,Mobile,Male,paid_ads
827044,2015-03-01,Desktop,Female,paid_ads
727063,2015-01-19,Desktop,Female,paid_ads
974859,2015-03-14,Desktop,Male,search
134029,2015-02-11,Mobile,Female,paid_ads
468396,2015-01-24,Mobile,Male,paid_ads
245123,2015-02-07,Mobile,Female,paid_ads
807341,2015-01-30,Mobile,Female,paid_ads
419430,2015-02-05,Desktop,Female,paid_ads
411491,2015-04-06,Desktop,Male,paid_ads
414484,2015-01-15,Desktop,Female,paid_ads
872036,2015-01-14,Desktop,Male,paid_ads
783112,2015-03-13,Desktop,Female,search
674610,2015-03-05,Desktop,Female,search
654241,2015-04-28,Desktop,Male,search
775374,2015-04-17,Desktop,Female,paid_ads
776967,2015-03-02,Desktop,Female,paid_ads
236644,2015-03-07,Mobile,Male,search
244674,2015-04-07,Desktop,Female,paid_ads
382062,2015-02-27,Mobile,Female,paid_ads
77802,2015-01-05,Mobile,Female,search
938524,2015-02-04,Mobile,Female,paid_ads
962601,2015-03-03,Desktop,Female,paid_ads
786541,2015-02-04,Desktop,Male,search
214674,2015-02-20,Desktop,Male,paid_ads
6696,2015-03-16,Desktop,Male,paid_ads
720694,2015-02-18,Desktop,Female,paid_ads
871301,2015-02-04,Desktop,Male,search
936955,2015-03-05,Desktop,Female,paid_ads
647051,2015-04-29,Desktop,Female,search
72637,2015-01-20,Desktop,Male,paid_ads
431393,2015-04-13,Desktop,Female,search
757574,2015-03-15,Desktop,Male,paid_ads
523535,2015-01-24,Desktop,Male,paid_ads
137780,2015-03-03,Desktop,Female,search
527572,2015-01-04,Mobile,Female,search
521586,2015-02-06,Desktop,Female,paid_ads
644098,2015-01-27,Mobile,Female,paid_ads
149648,2015-04-21,Desktop,Female,paid_ads
906659,2015-01-31,Mobile,Male,paid_ads
448361,2015-01-14,Mobile,Female,paid_ads
439665,2015-02-13,Mobile,Male,paid_ads
323411,2015-02-25,Desktop,Female,paid_ads
349824,2015-01-18,Desktop,Male,paid_ads
457523,2015-02-10,Desktop,Male,paid_ads
727724,2015-01-22,Mobile,Female,search
321551,2015-03-22,Desktop,Female,paid_ads
731256,2015-04-16,Mobile,Male,search
288129,2015-04-13,Desktop,Female,paid_ads
267271,2015-03-26,Desktop,Male,paid_ads
418412,2015-02-27,Desktop,Female,paid_ads
46779,2015-01-10,Desktop,Female,search
136945,2015-02-12,Desktop,Female,paid_ads
319716,2015-01-15,Mobile,Male,paid_ads
88807,2015-01-18,Desktop,Male,search
636902,2015-02-15,Desktop,Female,paid_ads
802657,2015-04-05,Desktop,Female,search
778609,2015-02-10,Mobile,Male,paid_ads
824838,2015-02-05,Desktop,Male,search
668243,2015-01-03,Desktop,Female,paid_ads
697316,2015-02-14,Desktop,Female,paid_ads
791474,2015-01-09,Desktop,Female,paid_ads
885973,2015-02-01,Desktop,Male,paid_ads
198250,2015-03-06,Desktop,Female,search
749440,2015-01-08,Desktop,Female,paid_ads
403879,2015-02-05,Desktop,Female,search
801444,2015-02-18,Desktop,Male,paid_ads
539995,2015-03-27,Desktop,Female,paid_ads
7465,2015-03-31,Desktop,Female,search
35700,2015-01-24,Mobile,Female,paid_ads
957124,2015-04-01,Desktop,Female,paid_ads
340309,2015-01-03,Mobile,Female,paid_ads
231441,2015-02-28,Desktop,Female,search
840501,2015-02-21,Desktop,Female,paid_ads
711314,2015-02-02,Mobile,Male,search
371175,2015-04-02,Desktop,Female,paid_ads
705748,2015-02-03,Desktop,Male,paid_ads
329120,2015-04-25,Desktop,Female,paid_ads
637430,2015-03-06,Mobile,Male,paid_ads
496452,2015-04-15,Mobile,Female,paid_ads
534927,2015-04-08,Desktop,Male,paid_ads
681732,2015-04-22,Desktop,Female,paid_ads
120523,2015-04-01,Desktop,Female,paid_ads
366952,2015-01-23,Desktop,Male,paid_ads
26376,2015-02-10,Desktop,Male,search
23970,2015-04-19,Mobile,Male,search
615634,2015-04-22,Desktop,Female,paid_ads
151417,2015-03-05,Desktop,Male,search
112369,2015-01-09,Mobile,Male,paid_ads
524884,2015-03-31,Desktop,Female,paid_ads
498418,2015-03-15,Desktop,Male,paid_ads
715111,2015-03-16,Desktop,Male,paid_ads
642497,2015-03-05,Mobile,Female,paid_ads
521433,2015-02-11,Desktop,Female,search
297950,2015-04-16,Desktop,Male,paid_ads
150240,2015-02-28,Mobile,Male,paid_ads
627407,2015-03-23,Desktop,Female,paid_ads
986184,2015-02-25,Desktop,Female,paid_ads
497127,2015-02-17,Desktop,Female,paid_ads
463270,2015-01-05,Desktop,Male,paid_ads
467945,2015-03-13,Mobile,Male,paid_ads
281120,2015-01-29,Desktop,Male,search
784471,2015-01-31,Desktop,Male,search
243518,2015-03-10,Desktop,Female,search
69464,2015-04-04,Desktop,Female,search
918895,2015-04-27,Desktop,Male,search
381038,2015-01-28,Desktop,Female,search
528402,2015-04-01,Mobile,Male,search
155874,2015-02-23,Desktop,Male,paid_ads
274458,2015-04-03,Desktop,Female,paid_ads
189009,2015-01-28,Mobile,Female,paid_ads
49826,2015-04-15,Desktop,Female,search
361323,2015-04-30,Desktop,Female,paid_ads
283194,2015-03-01,Desktop,Female,search
853730,2015-01-12,Mobile,Female,search
167480,2015-04-27,Mobile,Male,paid_ads
236122,2015-02-10,Mobile,Male,paid_ads
843017,2015-02-20,Mobile,Female,paid_ads
120233,2015-04-21,Mobile,Female,paid_ads
857314,2015-04-20,Desktop,Female,search
63895,2015-03-09,Desktop,Male,paid_ads
742205,2015-03-29,Desktop,Male,paid_ads
262609,2015-03-08,Desktop,Female,search
7245,2015-02-03,Desktop,Male,paid_ads
855385,2015-03-13,Mobile,Female,paid_ads
62948,2015-02-13,Mobile,Female,paid_ads
691476,2015-03-16,Desktop,Male,search
794863,2015-04-21,Mobile,Female,paid_ads
623112,2015-01-28,Desktop,Female,search
96088,2015-02-26,Desktop,Male,paid_ads
846048,2015-01-13,Desktop,Male,paid_ads
772302,2015-03-27,Desktop,Female,search
467650,2015-03-07,Mobile,Male,paid_ads
788058,2015-03-20,Desktop,Male,paid_ads
12750,2015-01-20,Mobile,Male,paid_ads
377349,2015-03-14,Mobile,Female,paid_ads
379003,2015-04-01,Desktop,Female,paid_ads
923381,2015-04-03,Desktop,Female,paid_ads
379000,2015-02-13,Desktop,Female,paid_ads
967753,2015-02-19,Desktop,Female,search
466106,2015-01-18,Desktop,Male,search
100138,2015-04-16,Desktop,Female,search
168351,2015-01-26,Desktop,Female,paid_ads
588900,2015-02-13,Desktop,Male,paid_ads
71296,2015-01-26,Desktop,Male,paid_ads
650524,2015-02-26,Desktop,Female,search
843381,2015-03-07,Desktop,Male,search
348912,2015-01-13,Desktop,Male,paid_ads
737797,2015-02-05,Desktop,Male,paid_ads
664866,2015-03-02,Desktop,Female,paid_ads
39049,2015-03-24,Desktop,Female,paid_ads
324597,2015-04-05,Desktop,Male,paid_ads
958122,2015-02-09,Desktop,Male,paid_ads
368124,2015-01-02,Mobile,Male,paid_ads
645357,2015-03-13,Mobile,Male,paid_ads
952871,2015-03-23,Mobile,Male,paid_ads
516030,2015-02-06,Desktop,Female,paid_ads
152929,2015-03-17,Mobile,Female,paid_ads
934322,2015-04-20,Mobile,Female,search
420472,2015-04-15,Desktop,Female,search
180556,2015-03-16,Desktop,Female,paid_ads
533816,2015-04-06,Mobile,Male,search
883894,2015-04-23,Desktop,Male,paid_ads
308524,2015-01-22,Mobile,Female,search
348706,2015-02-08,Desktop,Female,paid_ads
520566,2015-04-16,Desktop,Male,paid_ads
528054,2015-03-14,Mobile,Male,paid_ads
579212,2015-03-17,Desktop,Male,paid_ads
261592,2015-03-22,Desktop,Male,paid_ads
730,2015-01-24,Desktop,Female,paid_ads
17044,2015-01-24,Desktop,Female,search
442854,2015-03-27,Desktop,Female,paid_ads
969809,2015-02-21,Desktop,Female,paid_ads
33279,2015-01-11,Desktop,Female,paid_ads
719860,2015-02-11,Desktop,Female,paid_ads
127176,2015-04-01,Desktop,Female,paid_ads
989259,2015-04-03,Desktop,Female,paid_ads
24110,2015-01-19,Desktop,Female,paid_ads
22698,2015-04-12,Mobile,Female,paid_ads
886931,2015-01-02,Desktop,Female,paid_ads
916428,2015-04-28,Desktop,Male,paid_ads
286557,2015-03-20,Mobile,Male,paid_ads
25618,2015-03-14,Desktop,Female,paid_ads
932103,2015-03-12,Desktop,Male,paid_ads
716255,2015-04-01,Mobile,Male,paid_ads
865451,2015-04-13,Desktop,Female,paid_ads
40651,2015-02-25,Desktop,Male,search
87308,2015-04-06,Mobile,Male,paid_ads
639428,2015-04-20,Desktop,Male,paid_ads
565657,2015-03-21,Mobile,Female,search
452311,2015-04-01,Desktop,Male,search
792142,2015-03-30,Desktop,Male,search
26493,2015-04-03,Desktop,Female,search
361481,2015-04-28,Mobile,Female,search
820167,2015-03-22,Mobile,Female,paid_ads
437723,2015-02-01,Mobile,Male,search
925160,2015-03-25,Desktop,Female,paid_ads
911705,2015-04-30,Desktop,Female,paid_ads
328797,2015-02-02,Desktop,Female,paid_ads
649025,2015-03-03,Mobile,Female,search
159333,2015-02-06,Desktop,Female,search
62114,2015-04-20,Desktop,Female,paid_ads
90918,2015-02-12,Desktop,Female,search
645591,2015-01-29,Desktop,Male,paid_ads
54869,2015-02-07,Desktop,Female,search
628813,2015-01-13,Mobile,Female,search
484676,2015-04-21,Desktop,Male,search
234276,2015-01-12,Mobile,Female,search
310618,2015-01-24,Mobile,Female,paid_ads
228117,2015-04-07,Mobile,Male,search
412598,2015-03-15,Desktop,Male,paid_ads
536717,2015-01-14,Desktop,Male,paid_ads
628237,2015-02-18,Mobile,Male,search
951609,2015-03-23,Desktop,Female,search
722595,2015-01-11,Desktop,Male,paid_ads
704219,2015-04-21,Desktop,Female,search
852412,2015-01-24,Mobile,Female,search
695236,2015-04-01,Desktop,Male,search
31164,2015-03-14,Desktop,Female,search
156339,2015-03-17,Desktop,Female,search
743218,2015-02-24,Mobile,Female,paid_ads
393179,2015-01-22,Desktop,Female,paid_ads
672120,2015-04-23,Desktop,Male,paid_ads
283704,2015-01-14,Desktop,Female,search
543888,2015-02-12,Desktop,Female,paid_ads
182299,2015-04-24,Mobile,Male,search
96143,2015-03-09,Desktop,Female,search
72434,2015-02-10,Desktop,Female,paid_ads
533753,2015-01-14,Desktop,Female,paid_ads
558957,2015-03-31,Mobile,Female,paid_ads
17283,2015-01-09,Desktop,Male,search
468589,2015-03-25,Desktop,Male,paid_ads
810835,2015-03-11,Desktop,Female,search
548927,2015-02-09,Desktop,Female,search
802256,2015-01-27,Mobile,Male,search
550210,2015-02-04,Desktop,Female,paid_ads
181670,2015-02-11,Mobile,Female,search
253239,2015-02-16,Desktop,Male,paid_ads
703826,2015-01-31,Desktop,Male,search
549411,2015-04-20,Desktop,Male,paid_ads
112873,2015-01-02,Desktop,Female,paid_ads
342004,2015-03-05,Mobile,Male,paid_ads
466700,2015-01-24,Mobile,Female,paid_ads
104747,2015-01-06,Desktop,Male,paid_ads
821611,2015-01-23,Desktop,Female,search
791219,2015-03-06,Mobile,Male,search
675547,2015-04-26,Desktop,Female,paid_ads
509851,2015-02-28,Mobile,Male,paid_ads
658983,2015-03-12,Desktop,Female,search
646377,2015-03-08,Mobile,Male,paid_ads
543276,2015-04-11,Desktop,Female,search
267419,2015-02-06,Mobile,Female,paid_ads
214959,2015-03-21,Desktop,Female,paid_ads
820461,2015-04-16,Desktop,Male,paid_ads
579675,2015-04-27,Desktop,Female,paid_ads
440284,2015-03-29,Mobile,Male,paid_ads
155177,2015-01-06,Desktop,Female,paid_ads
980666,2015-04-13,Desktop,Female,search
316772,2015-01-08,Desktop,Female,paid_ads
162474,2015-04-12,Desktop,Female,paid_ads
9308,2015-02-11,Desktop,Female,search
495292,2015-04-03,Mobile,Female,search
102856,2015-03-22,Desktop,Male,paid_ads
221088,2015-04-02,Desktop,Female,search
634145,2015-02-12,Mobile,Female,search
413933,2015-04-23,Desktop,Male,paid_ads
473474,2015-02-04,Desktop,Female,paid_ads
531872,2015-04-20,Desktop,Female,search
997964,2015-04-05,Desktop,Female,search
273671,2015-01-17,Desktop,Male,paid_ads
842224,2015-03-12,Desktop,Male,paid_ads
106728,2015-03-06,Mobile,Male,search
453203,2015-03-26,Desktop,Male,paid_ads
691264,2015-03-15,Desktop,Male,search
611693,2015-02-09,Mobile,Female,search
363619,2015-04-15,Mobile,Female,paid_ads
510710,2015-02-13,Desktop,Male,paid_ads
990084,2015-01-21,Desktop,Male,search
400509,2015-04-28,Desktop,Female,search
254245,2015-03-15,Desktop,Female,paid_ads
884382,2015-01-13,Desktop,Male,paid_ads
627958,2015-02-16,Mobile,Female,paid_ads
359925,2015-01-11,Desktop,Male,paid_ads
394579,2015-04-13,Mobile,Female,search
709280,2015-01-02,Desktop,Female,paid_ads
143107,2015-03-08,Mobile,Female,search
839804,2015-01-09,Mobile,Female,search
829045,2015-01-08,Desktop,Male,paid_ads
788174,2015-02-03,Desktop,Male,search
639832,2015-01-13,Desktop,Male,paid_ads
847299,2015-04-11,Mobile,Female,search
528146,2015-01-21,Mobile,Female,paid_ads
954060,2015-03-12,Desktop,Female,paid_ads
620596,2015-04-11,Desktop,Female,paid_ads
445467,2015-01-17,Mobile,Male,paid_ads
64174,2015-02-01,Mobile,Male,paid_ads
811136,2015-01-01,Desktop,Female,paid_ads
870612,2015-03-31,Mobile,Female,paid_ads
444517,2015-02-17,Desktop,Female,search
402598,2015-03-02,Mobile,Female,paid_ads
291730,2015-02-22,Desktop,Male,paid_ads
664006,2015-02-20,Mobile,Male,search
726339,2015-02-21,Mobile,Male,paid_ads
340707,2015-02-14,Desktop,Female,paid_ads
61542,2015-01-27,Desktop,Male,search
495130,2015-04-30,Desktop,Male,search
689569,2015-01-25,Mobile,Female,paid_ads
937211,2015-01-02,Desktop,Female,paid_ads
750459,2015-02-23,Mobile,Female,search
196912,2015-02-03,Mobile,Male,paid_ads
242087,2015-03-05,Desktop,Female,search
825951,2015-02-09,Desktop,Male,paid_ads
28550,2015-03-27,Desktop,Female,paid_ads
877330,2015-01-07,Desktop,Male,search
641775,2015-02-17,Mobile,Female,paid_ads
285066,2015-04-20,Mobile,Male,search
579993,2015-02-06,Desktop,Female,paid_ads
607885,2015-02-13,Desktop,Female,search
318173,2015-03-04,Desktop,Male,paid_ads
285029,2015-03-27,Mobile,Female,paid_ads
25939,2015-04-20,Desktop,Female,paid_ads
323332,2015-01-11,Mobile,Female,paid_ads
911450,2015-04-02,Mobile,Female,search
274939,2015-04-19,Mobile,Female,search
72577,2015-01-26,Desktop,Male,search
735190,2015-02-15,Desktop,Male,paid_ads
426759,2015-03-11,Desktop,Male,search
199700,2015-01-28,Desktop,Male,paid_ads
8251,2015-03-25,Desktop,Male,search
898057,2015-03-14,Mobile,Male,paid_ads
908738,2015-02-14,Mobile,Male,search
415823,2015-03-03,Desktop,Male,paid_ads
947029,2015-04-23,Desktop,Male,search
602481,2015-02-18,Mobile,Female,search
651857,2015-03-26,Mobile,Female,paid_ads
122973,2015-03-13,Mobile,Female,paid_ads
636110,2015-03-14,Desktop,Female,search
64699,2015-02-25,Mobile,Female,paid_ads
90335,2015-02-14,Desktop,Female,search
385299,2015-02-23,Mobile,Female,search
194890,2015-02-05,Mobile,Female,paid_ads
777758,2015-04-08,Mobile,Female,paid_ads
220120,2015-03-25,Mobile,Male,paid_ads
611066,2015-02-14,Desktop,Male,paid_ads
770703,2015-03-07,Desktop,Male,search
213922,2015-03-02,Desktop,Female,paid_ads
382534,2015-04-26,Mobile,Female,paid_ads
6547,2015-04-03,Mobile,Male,search
242830,2015-02-23,Mobile,Male,search
438681,2015-03-11,Desktop,Male,paid_ads
251806,2015-03-09,Desktop,Male,paid_ads
154941,2015-03-20,Mobile,Male,paid_ads
950699,2015-04-10,Desktop,Male,paid_ads
714464,2015-02-04,Mobile,Male,paid_ads
860072,2015-02-02,Desktop,Male,search
278038,2015-01-04,Desktop,Female,search
793516,2015-01-11,Desktop,Male,paid_ads
413753,2015-03-25,Desktop,Female,search
99866,2015-02-21,Desktop,Female,search
320319,2015-02-22,Desktop,Female,search
644648,2015-03-07,Mobile,Female,search
371929,2015-01-14,Desktop,Female,search
14210,2015-01-25,Mobile,Female,paid_ads
889554,2015-04-03,Desktop,Female,paid_ads
32088,2015-03-17,Desktop,Female,paid_ads
777123,2015-04-06,Mobile,Male,paid_ads
821151,2015-03-09,Desktop,Female,search
140421,2015-03-28,Desktop,Female,search
410932,2015-02-13,Desktop,Male,search
212019,2015-02-27,Desktop,Female,paid_ads
278122,2015-01-29,Mobile,Male,paid_ads
149669,2015-01-06,Desktop,Male,paid_ads
223665,2015-01-23,Mobile,Female,search
659661,2015-02-14,Desktop,Male,paid_ads
65638,2015-01-03,Mobile,Female,paid_ads
672829,2015-01-10,Desktop,Female,search
884750,2015-04-27,Mobile,Female,paid_ads
919694,2015-03-06,Mobile,Male,search
119248,2015-01-30,Mobile,Male,paid_ads
601803,2015-01-29,Desktop,Male,paid_ads
520063,2015-03-28,Desktop,Male,paid_ads
769268,2015-02-08,Desktop,Female,search
890652,2015-02-25,Desktop,Female,search
390525,2015-01-01,Mobile,Male,search
491586,2015-04-11,Desktop,Female,search
96885,2015-02-19,Desktop,Female,paid_ads
813784,2015-04-10,Desktop,Male,paid_ads
303085,2015-02-23,Desktop,Male,paid_ads
994071,2015-02-09,Mobile,Male,search
183470,2015-04-09,Desktop,Female,search
387486,2015-02-23,Desktop,Male,search
84541,2015-04-09,Desktop,Male,search
509736,2015-02-20,Desktop,Female,search
664985,2015-04-22,Desktop,Male,search
8324,2015-03-07,Desktop,Male,paid_ads
652147,2015-01-21,Desktop,Male,paid_ads
494074,2015-02-27,Desktop,Male,paid_ads
184955,2015-03-29,Desktop,Female,paid_ads
946027,2015-02-08,Desktop,Female,paid_ads
94080,2015-01-09,Mobile,Male,paid_ads
654857,2015-01-10,Desktop,Male,search
730067,2015-02-04,Mobile,Male,search
130819,2015-04-15,Desktop,Female,search
913083,2015-04-20,Mobile,Male,search
872939,2015-03-10,Desktop,Female,paid_ads
189779,2015-03-25,Desktop,Male,paid_ads
70143,2015-01-05,Desktop,Female,search
449998,2015-01-23,Mobile,Female,paid_ads
257048,2015-02-23,Desktop,Female,paid_ads
562431,2015-02-11,Desktop,Male,paid_ads
410308,2015-01-10,Mobile,Female,paid_ads
524783,2015-04-05,Desktop,Female,paid_ads
73014,2015-02-05,Desktop,Female,search
786247,2015-01-27,Mobile,Female,paid_ads
178266,2015-01-15,Mobile,Male,search
898306,2015-01-02,Desktop,Female,search
590450,2015-01-23,Mobile,Female,paid_ads
833229,2015-03-13,Desktop,Female,paid_ads
269292,2015-01-29,Desktop,Female,paid_ads
640967,2015-02-17,Desktop,Female,paid_ads
110747,2015-02-17,Desktop,Female,paid_ads
777709,2015-03-09,Desktop,Male,search
766592,2015-02-28,Desktop,Female,search
113374,2015-02-10,Mobile,Male,paid_ads
950742,2015-01-06,Mobile,Female,paid_ads
774683,2015-03-01,Desktop,Male,paid_ads
889492,2015-04-15,Desktop,Male,search
10542,2015-03-25,Desktop,Female,paid_ads
186290,2015-01-05,Mobile,Female,search
545116,2015-02-24,Desktop,Female,paid_ads
141283,2015-03-12,Mobile,Male,paid_ads
960911,2015-03-21,Desktop,Male,paid_ads
962186,2015-03-08,Desktop,Female,paid_ads
369913,2015-04-06,Mobile,Male,paid_ads
217436,2015-01-22,Mobile,Female,search
874511,2015-01-09,Desktop,Female,paid_ads
545228,2015-01-21,Desktop,Male,search
353160,2015-04-15,Mobile,Male,paid_ads
847723,2015-02-04,Desktop,Male,paid_ads
431276,2015-04-10,Desktop,Female,paid_ads
731717,2015-02-05,Desktop,Male,paid_ads
874452,2015-02-02,Desktop,Female,paid_ads
95215,2015-03-20,Desktop,Male,search
824411,2015-01-20,Desktop,Female,paid_ads
515248,2015-02-24,Desktop,Female,paid_ads
12426,2015-03-14,Desktop,Male,search
332669,2015-02-19,Mobile,Male,paid_ads
672129,2015-01-17,Desktop,Female,search
689842,2015-03-30,Desktop,Female,paid_ads
680397,2015-03-21,Desktop,Male,search
192583,2015-01-04,Desktop,Female,search
235119,2015-03-09,Desktop,Female,paid_ads
275982,2015-01-17,Mobile,Male,search
387736,2015-03-29,Mobile,Female,search
858025,2015-01-10,Desktop,Female,search
698986,2015-04-02,Mobile,Female,search
742759,2015-03-28,Desktop,Male,paid_ads
626351,2015-01-15,Desktop,Male,paid_ads
946887,2015-02-03,Desktop,Male,search
805484,2015-02-01,Desktop,Male,search
921374,2015-03-21,Desktop,Male,search
379094,2015-04-29,Mobile,Male,search
292748,2015-02-09,Desktop,Male,search
761920,2015-02-09,Desktop,Male,paid_ads
615307,2015-01-03,Desktop,Female,paid_ads
922353,2015-04-19,Mobile,Female,search
836317,2015-01-25,Desktop,Male,paid_ads
590808,2015-03-08,Desktop,Male,search
435065,2015-02-13,Desktop,Male,search
766222,2015-02-06,Desktop,Female,paid_ads
746936,2015-02-03,Mobile,Female,search
608941,2015-02-21,Mobile,Female,search
845427,2015-04-29,Desktop,Female,paid_ads
552207,2015-04-03,Mobile,Male,paid_ads
76913,2015-04-07,Desktop,Male,paid_ads
29151,2015-01-21,Desktop,Female,paid_ads
744259,2015-02-26,Mobile,Male,paid_ads
308747,2015-03-13,Desktop,Male,search
784550,2015-03-11,Desktop,Female,paid_ads
737646,2015-04-23,Desktop,Female,paid_ads
294168,2015-04-30,Mobile,Female,paid_ads
930733,2015-04-21,Desktop,Female,paid_ads
759537,2015-01-05,Mobile,Female,search
539859,2015-04-08,Mobile,Female,search
702583,2015-02-01,Desktop,Male,paid_ads
262133,2015-01-11,Desktop,Male,paid_ads
567982,2015-02-19,Desktop,Female,search
751775,2015-04-01,Desktop,Male,search
711778,2015-01-14,Desktop,Male,search
263693,2015-01-11,Desktop,Male,paid_ads
265865,2015-04-19,Desktop,Female,paid_ads
298085,2015-03-18,Desktop,Male,paid_ads
470501,2015-04-22,Desktop,Female,paid_ads
279165,2015-02-26,Desktop,Male,paid_ads
937627,2015-03-15,Desktop,Female,search
353711,2015-04-18,Desktop,Male,paid_ads
774539,2015-04-10,Desktop,Male,search
120241,2015-04-25,Desktop,Female,paid_ads
249326,2015-01-11,Mobile,Male,paid_ads
925831,2015-04-05,Mobile,Male,paid_ads
620449,2015-03-10,Desktop,Female,paid_ads
11995,2015-01-06,Desktop,Male,search
790460,2015-01-31,Desktop,Female,paid_ads
933495,2015-03-11,Mobile,Male,search
522091,2015-03-18,Desktop,Male,search
190080,2015-03-05,Mobile,Male,paid_ads
775920,2015-03-25,Mobile,Male,paid_ads
410289,2015-04-08,Desktop,Male,search
591070,2015-03-04,Desktop,Male,paid_ads
680293,2015-04-11,Desktop,Female,paid_ads
41473,2015-01-09,Desktop,Male,paid_ads
784514,2015-04-01,Desktop,Male,paid_ads
818106,2015-01-13,Desktop,Female,search
49516,2015-01-12,Desktop,Female,paid_ads
831286,2015-04-21,Mobile,Female,paid_ads
775592,2015-04-04,Desktop,Female,search
738415,2015-01-08,Desktop,Female,paid_ads
43070,2015-04-25,Desktop,Male,paid_ads
469106,2015-04-19,Desktop,Male,search
489089,2015-02-06,Desktop,Male,search
842764,2015-02-27,Desktop,Male,search
825442,2015-03-31,Mobile,Female,paid_ads
759043,2015-03-07,Desktop,Male,search
191685,2015-01-12,Desktop,Female,paid_ads
670550,2015-04-15,Mobile,Male,search
931924,2015-03-23,Desktop,Female,paid_ads
142070,2015-02-14,Mobile,Male,search
989886,2015-04-15,Desktop,Female,search
362647,2015-02-11,Desktop,Female,paid_ads
421662,2015-02-15,Desktop,Male,paid_ads
291773,2015-03-22,Desktop,Male,paid_ads
962764,2015-03-14,Mobile,Male,paid_ads
323884,2015-01-11,Mobile,Female,search
986170,2015-01-25,Desktop,Female,paid_ads
617441,2015-03-16,Mobile,Male,paid_ads
522524,2015-03-03,Desktop,Female,paid_ads
646054,2015-04-19,Mobile,Male,paid_ads
482856,2015-02-14,Desktop,Male,search
145844,2015-04-20,Desktop,Male,paid_ads
748347,2015-04-24,Mobile,Female,paid_ads
601319,2015-04-04,Desktop,Male,paid_ads
601013,2015-03-18,Mobile,Male,paid_ads
413973,2015-02-22,Desktop,Male,search
341122,2015-01-29,Mobile,Male,search
532225,2015-02-15,Mobile,Male,paid_ads
187616,2015-01-16,Desktop,Male,paid_ads
715313,2015-03-04,Desktop,Male,paid_ads
269903,2015-01-11,Desktop,Female,search
28816,2015-03-04,Mobile,Female,paid_ads
248529,2015-02-16,Mobile,Male,search
760955,2015-03-13,Desktop,Male,search
109442,2015-04-16,Mobile,Female,paid_ads
549085,2015-02-22,Desktop,Female,search
246743,2015-02-10,Mobile,Male,paid_ads
675217,2015-03-28,Desktop,Female,paid_ads
866031,2015-01-17,Mobile,Male,paid_ads
132457,2015-03-26,Desktop,Female,paid_ads
992058,2015-03-03,Desktop,Male,paid_ads
789357,2015-03-20,Mobile,Male,paid_ads
326402,2015-01-03,Desktop,Male,search
408742,2015-02-28,Mobile,Female,search
331589,2015-01-02,Mobile,Female,search
720149,2015-02-07,Desktop,Female,paid_ads
701126,2015-04-27,Mobile,Male,search
481835,2015-02-11,Mobile,Male,paid_ads
824234,2015-01-25,Desktop,Female,paid_ads
767913,2015-02-02,Mobile,Male,search
441125,2015-04-08,Desktop,Female,search
764179,2015-01-03,Desktop,Male,search
652787,2015-02-04,Desktop,Male,paid_ads
408173,2015-01-23,Desktop,Male,paid_ads
647841,2015-03-08,Desktop,Male,paid_ads
617776,2015-04-17,Desktop,Male,paid_ads
499653,2015-03-02,Mobile,Female,paid_ads
10448,2015-01-07,Desktop,Female,paid_ads
500476,2015-04-25,Desktop,Male,paid_ads
394447,2015-03-12,Desktop,Male,paid_ads
815826,2015-02-18,Desktop,Female,search
873941,2015-04-03,Desktop,Male,paid_ads
619844,2015-02-06,Mobile,Male,paid_ads
779024,2015-01-05,Mobile,Female,paid_ads
221272,2015-04-17,Mobile,Male,paid_ads
418602,2015-01-28,Desktop,Female,search
878507,2015-01-22,Desktop,Female,paid_ads
772877,2015-02-08,Desktop,Male,paid_ads
345854,2015-03-30,Mobile,Male,paid_ads
502635,2015-03-25,Desktop,Female,search
361801,2015-02-24,Desktop,Female,search
342073,2015-04-22,Desktop,Male,paid_ads
933501,2015-04-12,Desktop,Male,paid_ads
998286,2015-03-21,Desktop,Male,paid_ads
505215,2015-01-11,Desktop,Female,paid_ads
422000,2015-04-10,Desktop,Female,paid_ads
